1 7 5 6 9
2 5 6 9 10
3 5 6 9 11
4 3 6 9 12
5 6 10 9 11
6 4 10 9 12
7 4 11 9 12
8 2 9 12 13
9 2 9 12 14
10 2 9 12 15
11 1 13 12 14
12 1 13 12 15
13 1 14 12 15
14 1 2 1 3
15 1 2 1 4
16 2 2 1 5
17 1 3 1 4
18 2 3 1 5
19 2 4 1 5
20 3 1 5 6
21 4 1 5 7
22 4 1 5 8
23 5 6 5 7
24 5 6 5 8
25 6 7 5 8
